project_id,project_name,project_category,project_type,state,district,river,river_basin,terrain_type,development_type,climate_zone,elevation_m,capacity_mw,number_of_units,unit_capacity_mw,commissioning_year,project_life_years,gross_head_m,net_head_m,design_flow_m3s,minimum_flow_m3s,maximum_flow_m3s,annual_inflow_mcm,catchment_area_km2,reservoir_volume_mcm,dam_type,dam_height_m,dam_length_m,reservoir_area_km2,tunnel_length_km,tunnel_diameter_m,penstock_length_m,penstock_diameter_m,powerhouse_type,powerhouse_area_m2,excavation_volume_m3,turbine_type,turbine_efficiency,generator_efficiency,design_efficiency,number_of_turbines,number_of_generators,transformer_count,transformer_capacity_mva,crane_capacity_t,penstock_sections,project_complexity_score,terrain_complexity_score,civil_complexity_score,hydro_complexity_score,annual_generation_gwh,capacity_factor,plant_load_factor,availability_factor,annual_operating_hours,construction_duration_months,civil_construction_months,dam_construction_months,tunnel_construction_months,powerhouse_construction_months,electromechanical_installation_months,concrete_m3_per_mw,cement_mt_per_mw,reinforcement_steel_mt_per_mw,structural_steel_mt_per_mw,penstock_steel_mt_per_mw,excavation_m3_per_mw,synthetic_generation_version,generation_seed,source_type
HP-238,Koteshwar Hydro Project Unit-238,Small Hydro,run-of-river,Sikkim,West Sikkim,Kameng,Brahmaputra Basin,Mountainous,Refurbishment,Tropical,338.8,10.35,2,5.175,2010,50,73.0,68.8,17.856,3.186,24.146,442.29,410.5,1.6,Concrete Gravity,5.0,23.7,0.16,2.81,4.44,424.9,1.6,Surface,197.0,151926.9,Francis,0.943,0.964,0.909,2,2,2,6.7,48.7,2,2.6,2.9,3.4,1.5,44.67,0.488,48.8,0.919,8050.4,29.7,18.4,10.6,10.5,10.3,6.8,1467.89,513.76,76.71,15.59,25.57,14678.93,v1.0,42,synthetic
HP-239,Sawra Kuddu Hydro Project Unit-239,Small Hydro,run-of-river,Meghalaya,Ri-Bhoi,Lohit,Brahmaputra Basin,Mountainous,Greenfield,Himalayan Sub-tropical,1866.6,17.97,3,5.99,2004,50,245.3,230.7,8.803,0.927,12.556,236.66,940.8,0.2,Barrage/Weir,8.9,59.2,0.02,2.93,2.62,332.6,2.57,Surface,317.9,239547.4,Francis,0.917,0.969,0.889,3,3,3,7.75,193.6,3,2.1,3.1,1.6,1.6,95.5,0.608,60.8,0.895,7840.2,32.4,18.3,12.5,10.2,9.3,8.8,1333.04,466.56,67.56,19.33,22.52,13330.41,v1.0,42,synthetic
HP-240,Malana Hydro Project Unit-240,Small Hydro,storage,Kerala,Idukki,Kabini,Cauvery Basin,Hilly,Refurbishment,Tropical,396.0,3.39,2,1.695,2016,35,16.1,15.3,26.345,4.119,38.406,891.82,266.8,31.8,RCC,39.1,231.3,2.05,2.73,2.39,237.2,1.52,Surface,73.3,66380.5,Kaplan,0.944,0.973,0.919,2,2,2,2.19,201.0,2,3.4,3.2,4.2,2.8,17.45,0.593,59.3,0.931,8155.6,35.2,22.7,12.7,14.2,10.9,7.6,1958.11,685.34,112.04,38.11,37.35,19581.27,v1.0,42,synthetic
HP-241,Sardar Sarovar Hydro Project Unit-241,Small Hydro,run-of-river,Maharashtra,Satara,Godavari,Godavari Basin,Hilly,Refurbishment,Tropical,683.9,7.64,3,2.5467,2001,40,28.8,26.5,33.115,5.496,47.235,892.55,1024.9,0.3,Concrete Gravity,6.2,34.9,0.03,2.3,3.33,245.6,2.18,Surface,137.6,110149.3,Kaplan,0.923,0.963,0.889,3,3,3,3.3,167.4,3,3.2,2.2,4.7,2.7,25.87,0.386,38.6,0.869,7612.4,31.3,18.2,14.1,13.0,10.2,8.4,1441.74,504.61,76.98,16.35,25.65,14417.45,v1.0,42,synthetic
HP-242,Ratle Hydro Project Unit-242,Small Hydro,run-of-river,Assam,Dima Hasao,Dibang,Brahmaputra Basin,Hilly,Refurbishment,Alpine,3089.0,24.14,2,12.07,2021,40,188.6,178.0,15.381,2.614,22.659,271.24,1142.5,1.8,Concrete Gravity,6.2,40.7,0.18,1.98,3.43,337.5,1.28,Surface,500.2,309962.9,Francis,0.946,0.953,0.902,2,2,2,15.62,199.5,2,3.5,2.5,4.5,3.5,88.66,0.422,42.2,0.895,7840.2,35.0,20.7,12.8,13.6,10.9,7.9,1284.02,449.41,64.28,16.04,21.43,12840.22,v1.0,42,synthetic
HP-243,Singoli Bhatwari Hydro Project Unit-243,Small Hydro,run-of-river,Bihar,Kaimur,Kosi,Ganga Basin,Mountainous,Greenfield,Alpine,2631.8,20.86,3,6.9533,2008,50,17.5,16.4,149.668,16.896,210.56,2559.69,181.5,0.4,Trench Intake,2.9,16.5,0.04,0.67,3.85,481.2,2.49,Surface,530.4,250712.2,Kaplan,0.921,0.959,0.883,3,3,3,9.0,224.1,3,3.5,4.3,2.2,3.9,79.04,0.429,42.9,0.868,7603.7,26.4,15.9,9.3,9.8,6.9,5.4,1201.88,420.66,60.52,20.14,20.17,12018.8,v1.0,42,synthetic
HP-244,Luhri Hydro Project Unit-244,Small Hydro,run-of-river,Assam,Dima Hasao,Kopili,Brahmaputra Basin,Plain,Greenfield,Alpine,3040.6,18.6,3,6.2,2008,35,97.3,93.4,21.93,2.529,28.236,372.2,261.6,0.5,Concrete Gravity,11.4,35.6,0.05,1.76,4.11,332.7,1.72,Surface,323.9,212643.8,Francis,0.932,0.96,0.895,3,3,3,8.02,,3,2.1,1.9,1.4,3.1,89.27,0.554,55.4,0.889,7787.6,34.8,21.5,12.2,10.5,8.9,8.3,1143.25,400.13,57.85,17.82,19.28,11432.46,v1.0,42,synthetic
HP-245,Nagarjunasagar Hydro Project Unit-245,Small Hydro,run-of-river,Jammu & Kashmir,Baramulla,Jhelum,Indus Basin,Mountainous,Greenfield,Alpine,2216.9,17.7,3,5.9,2011,50,121.9,112.6,18.067,2.457,22.463,502.67,250.5,1.9,Trench Intake,13.5,65.3,0.19,0.08,4.01,140.5,2.03,Surface,454.2,236252.5,Francis,0.932,0.957,0.892,3,3,3,7.64,271.1,3,3.2,2.8,4.3,2.5,74.32,0.48,48.0,0.926,8111.8,28.7,16.8,11.0,10.3,9.3,6.3,1334.76,467.16,67.7,17.82,22.56,13347.6,v1.0,42,synthetic
HP-246,Luhri Hydro Project Unit-246,Small Hydro,run-of-river,Bihar,Kaimur,Mandakini,Ganga Basin,Hilly,Refurbishment,Himalayan Sub-tropical,1031.0,11.0,3,3.6667,2001,35,66.0,62.2,20.105,3.051,25.214,485.53,848.1,0.8,Concrete Gravity,4.2,33.3,,2.72,3.92,349.3,2.24,Surface,297.1,147511.2,Francis,0.916,0.959,0.878,3,3,3,4.75,99.2,3,3.4,2.3,3.9,3.9,54.42,0.563,56.3,0.908,7954.1,24.4,13.7,8.7,7.4,8.3,7.0,1341.01,469.35,69.81,20.35,23.27,13410.11,v1.0,42,synthetic
HP-247,Bassu Hydro Project Unit-247,Small Hydro,run-of-river,Uttar Pradesh,Sonbhadra,Mandakini,Ganga Basin,Mountainous,Refurbishment,Tropical,414.6,9.75,2,4.875,2004,35,112.6,106.2,9.961,1.546,13.356,342.4,843.5,1.8,Barrage/Weir,10.6,39.6,0.18,1.78,3.89,137.0,1.89,Surface,201.7,136062.4,Francis,0.917,0.951,0.872,2,2,2,6.31,288.9,2,4.2,3.8,4.2,4.5,51.36,0.595,59.5,0.947,8295.7,30.8,19.7,13.8,13.3,7.9,6.6,1395.51,488.43,73.22,16.65,24.41,13955.12,v1.0,42,synthetic
HP-248,Teesta Hydro Project Unit-248,Small Hydro,storage,Odisha,Rayagada,Pranahita,Godavari Basin,Mountainous,Greenfield,Himalayan Sub-tropical,1232.2,16.24,3,5.4133,2006,50,80.9,76.4,23.159,4.414,28.152,469.82,402.6,23.5,Earthfill,30.2,104.3,4.68,2.63,3.65,219.8,1.26,Surface,456.0,203803.6,Francis,0.947,0.95,0.9,3,3,3,7.01,204.8,3,2.6,3.4,2.3,2.0,77.59,0.547,54.7,0.884,7743.8,28.4,17.1,12.8,10.3,9.1,6.1,1254.95,439.23,63.92,16.51,21.31,12549.48,v1.0,42,synthetic
HP-249,Teesta Hydro Project Unit-249,Small Hydro,run-of-river,Punjab,Pathankot,Jhelum,Indus Basin,Hilly,Greenfield,Tropical,649.0,20.57,2,10.285,2004,50,203.3,189.3,11.479,1.163,16.554,370.0,760.1,0.4,Concrete Gravity,14.6,114.5,,2.52,2.83,359.3,2.3,Surface,325.9,235390.5,Francis,0.916,0.978,0.896,2,2,2,13.31,157.2,2,3.4,4.6,1.9,3.7,98.72,0.545,54.5,0.879,7700.0,28.6,17.5,10.6,12.1,9.2,7.1,1144.34,400.52,57.66,15.27,19.22,11443.39,v1.0,42,synthetic
HP-250,Sawra Kuddu Hydro Project Unit-250,Small Hydro,run-of-river,Ladakh,Leh,Ravi,Indus Basin,Plain,Greenfield,Alpine,2278.9,15.18,2,7.59,2006,35,214.4,199.9,8.598,1.579,11.083,202.65,786.7,0.5,Trench Intake,12.7,84.8,0.05,2.12,3.64,486.6,1.65,Surface,399.5,203084.8,Francis,0.913,0.952,0.869,2,2,2,9.82,149.3,2,3.3,2.6,3.9,3.4,73.99,0.563,56.3,0.924,8094.2,32.9,18.4,13.4,14.4,9.4,8.8,1337.85,468.25,68.37,14.49,22.79,13378.45,v1.0,42,synthetic
HP-251,Rampur Hydro Project Unit-251,Small Hydro,run-of-river,Jammu & Kashmir,Anantnag,Ravi,Indus Basin,Hilly,Refurbishment,Himalayan Sub-tropical,1370.2,7.22,3,2.4067,2010,40,124.0,114.7,6.897,1.207,9.145,111.95,210.3,0.7,Concrete Gravity,3.9,18.8,0.07,1.74,4.04,460.3,1.47,Surface,210.8,106693.4,Francis,0.919,0.95,0.873,3,3,3,3.11,51.0,3,2.4,3.1,2.2,2.0,36.42,0.579,57.9,0.937,8208.1,26.3,16.1,10.5,9.6,8.8,6.5,1477.74,517.22,79.24,17.73,26.41,14777.48,v1.0,42,synthetic
HP-252,Sanjay Hydro Project Unit-252,Small Hydro,run-of-river,Jammu & Kashmir,Baramulla,Beas,Indus Basin,Plain,Greenfield,Himalayan Sub-tropical,1149.6,2.3,3,0.7667,2021,50,115.8,111.6,2.33,0.402,3.36,74.84,475.0,1.9,Barrage/Weir,2.2,10.7,0.19,0.98,4.36,369.1,2.84,Surface,65.6,55764.7,Francis,0.935,0.977,0.913,3,3,3,0.99,,3,2.6,3.1,2.2,2.5,12.09,0.596,59.6,0.947,8295.7,30.9,19.8,13.0,12.1,10.2,6.9,2424.57,848.61,143.7,43.78,47.91,24245.52,v1.0,42,synthetic
HP-253,Malana Hydro Project Unit-253,Small Hydro,storage,Tamil Nadu,Central District,Moyar,Cauvery Basin,Mountainous,Greenfield,Himalayan Sub-tropical,1493.4,22.62,2,11.31,2008,50,48.6,45.1,56.84,9.282,73.788,1783.37,604.9,9.0,Rockfill,58.1,243.8,0.87,3.53,2.5,420.5,1.54,Surface,652.7,274311.5,Francis,0.934,0.959,0.896,2,2,2,14.64,138.8,2,3.1,1.7,4.5,3.1,93.92,0.47,47.0,0.923,8085.5,27.6,15.7,10.5,8.4,8.7,6.7,1212.7,424.44,60.86,14.44,20.29,12126.95,v1.0,42,synthetic
HP-254,Rampur Hydro Project Unit-254,Small Hydro,run-of-river,Andhra Pradesh,Alluri Sitharama Raju,Wainganga,Godavari Basin,Mountainous,Greenfield,Himalayan Sub-tropical,1918.1,18.17,3,6.0567,2000,35,27.3,26.0,76.436,14.002,100.323,1242.07,549.4,0.7,Barrage/Weir,6.2,44.5,0.07,0.14,2.71,317.6,2.22,Surface,513.3,213175.0,Kaplan,0.912,0.972,0.886,3,3,3,7.84,140.1,3,1.6,1.9,1.4,1.5,97.05,0.606,60.6,0.881,7717.6,35.7,20.8,14.0,14.7,10.7,9.1,1173.23,410.63,59.43,16.55,19.81,11732.25,v1.0,42,synthetic
HP-255,Ratle Hydro Project Unit-255,Small Hydro,storage,Andhra Pradesh,Kurnool,Indravati,Godavari Basin,Hilly,Greenfield,Himalayan Sub-tropical,2093.0,16.76,2,8.38,2015,35,24.9,23.2,81.092,9.226,105.082,1873.27,779.5,21.0,Rockfill,37.2,180.2,3.25,2.2,2.1,327.7,1.58,Surface,397.9,199127.8,Kaplan,0.91,0.971,0.884,2,2,2,10.84,,2,3.5,3.4,2.6,4.4,75.17,0.509,50.9,0.942,8251.9,27.4,16.6,11.0,8.9,7.4,7.1,1188.11,415.84,60.42,14.01,20.14,11881.13,v1.0,42,synthetic
HP-256,Lata Tapovan Hydro Project Unit-256,Small Hydro,run-of-river,Himachal Pradesh,Lahaul & Spiti,Indus,Indus Basin,Hilly,Refurbishment,Alpine,2594.4,6.69,2,3.345,2006,50,187.9,179.5,4.041,0.644,5.217,99.18,795.0,0.5,Trench Intake,4.8,15.0,0.05,0.05,4.07,441.4,1.57,Surface,195.4,100843.9,Francis,0.926,0.96,0.889,2,2,2,4.33,25.5,2,3.3,4.7,3.4,1.9,26.48,0.448,44.8,0.949,8313.2,27.0,16.5,11.8,11.6,8.4,7.7,1507.38,527.58,81.32,23.11,27.1,15073.83,v1.0,42,synthetic
HP-257,Pakal Dul Hydro Project Unit-257,Small Hydro,storage,Ladakh,Kargil,Chenab,Indus Basin,Hilly,Refurbishment,Alpine,2488.4,8.41,2,4.205,2009,35,76.7,70.8,13.248,1.596,19.552,395.46,834.1,3.5,Earthfill,22.9,66.3,0.56,1.82,4.22,371.9,1.69,Surface,129.0,117326.9,Francis,0.933,0.952,0.888,2,2,2,5.44,210.0,2,2.8,3.8,2.0,2.7,35.38,0.484,48.4,0.902,7901.5,24.2,15.5,10.1,10.7,8.2,6.6,1395.09,488.28,73.96,15.21,24.65,13950.88,v1.0,42,synthetic
HP-258,Vishnugad Pipalkoti Hydro Project Unit-258,Small Hydro,storage,Himachal Pradesh,Lahaul & Spiti,Sutlej,Indus Basin,Mountainous,Greenfield,Alpine,2318.3,14.8,2,7.4,2009,40,35.8,34.1,47.76,6.559,70.233,1409.34,671.9,17.4,Rockfill,33.3,150.9,1.84,3.93,3.92,142.0,2.41,Surface,419.5,178165.2,Kaplan,0.937,0.962,0.901,2,2,2,9.58,239.8,2,2.8,4.7,1.5,2.2,69.43,0.535,53.5,0.901,7892.8,32.2,20.6,12.4,14.1,11.2,6.9,1203.82,421.34,61.6,20.86,20.53,12038.19,v1.0,42,synthetic
HP-259,Sutlej Hydro Project Unit-259,Small Hydro,storage,West Bengal,Kalimpong,Bhagirathi,Ganga Basin,Hilly,Greenfield,Himalayan Sub-tropical,1883.9,24.68,3,8.2267,2017,50,236.4,220.6,12.631,1.881,16.391,399.08,479.3,47.0,Earthfill,24.9,92.9,5.23,3.01,2.27,349.0,2.02,Surface,679.1,277914.4,Francis,0.946,0.956,0.904,3,3,3,10.65,285.8,3,2.9,1.5,4.1,3.0,85.3,0.397,39.7,0.946,8287.0,28.9,18.3,11.7,9.1,9.6,5.8,1126.07,394.12,56.33,12.48,18.78,11260.71,v1.0,42,synthetic
HP-260,Subansiri Hydro Project Unit-260,Small Hydro,run-of-river,Sikkim,West Sikkim,Kopili,Brahmaputra Basin,Mountainous,Refurbishment,Himalayan Sub-tropical,1262.2,17.98,3,5.9933,2013,50,153.6,145.3,13.316,1.986,16.105,290.5,85.7,1.4,Trench Intake,11.8,80.8,0.14,1.69,3.47,449.9,2.91,Surface,454.4,214825.0,Francis,0.95,0.961,0.913,3,3,3,7.76,182.1,3,3.4,4.7,4.0,1.6,69.36,0.439,43.9,0.935,8190.6,25.1,14.8,9.6,9.8,7.5,5.8,1194.8,418.18,60.56,12.95,20.18,11948.0,v1.0,42,synthetic
HP-261,Ghanvi Hydro Project Unit-261,Small Hydro,run-of-river,Goa,North Goa,Pamba,West Flowing Rivers,Plain,Refurbishment,Alpine,2584.1,6.15,2,3.075,2008,50,42.7,40.3,17.411,3.227,21.101,472.57,540.7,1.4,Barrage/Weir,4.6,25.0,0.14,0.02,3.94,418.9,2.83,Surface,163.5,90980.7,Kaplan,0.912,0.955,0.871,2,2,2,3.98,,2,3.5,2.6,3.7,4.2,29.24,0.548,54.8,0.942,8251.9,25.7,16.0,11.4,9.9,7.6,6.1,1479.37,517.77,80.34,21.43,26.78,14793.61,v1.0,42,synthetic
HP-262,Pakal Dul Hydro Project Unit-262,Small Hydro,run-of-river,Andhra Pradesh,Alluri Sitharama Raju,Wainganga,Godavari Basin,Plain,Refurbishment,Himalayan Sub-tropical,1571.3,3.49,2,1.745,2004,35,20.7,20.0,19.535,3.243,26.641,514.05,599.6,1.9,Concrete Gravity,4.4,22.3,0.19,2.24,2.58,141.9,1.44,Surface,89.1,67102.0,Kaplan,0.91,0.952,0.866,2,2,2,2.26,,2,3.1,4.1,1.6,3.6,18.25,0.591,59.1,0.872,7638.7,34.3,21.6,12.7,12.7,10.2,7.2,1922.69,672.95,109.71,22.09,36.56,19226.93,v1.0,42,synthetic
HP-263,Budhil Hydro Project Unit-263,Small Hydro,storage,Odisha,Koraput,Wainganga,Godavari Basin,Mountainous,Refurbishment,Alpine,3006.6,5.77,3,1.9233,2013,35,191.8,185.6,3.498,0.417,4.96,79.89,567.3,42.1,RCC,48.7,143.5,5.99,3.16,4.22,351.3,2.56,Surface,100.2,84665.6,Francis,0.934,0.959,0.896,3,3,3,2.49,262.6,3,2.8,4.1,2.8,1.4,30.12,0.594,59.4,0.873,7647.5,28.4,16.7,11.3,12.0,9.7,6.5,1467.35,513.57,80.1,17.04,26.71,14673.41,v1.0,42,synthetic
HP-264,Sardar Sarovar Hydro Project Unit-264,Small Hydro,run-of-river,Gujarat,Narmada,Narmada,Narmada Basin,Mountainous,Greenfield,Himalayan Sub-tropical,879.9,4.08,3,1.36,2008,40,154.7,148.3,2.96,0.367,3.722,101.13,270.6,0.7,Concrete Gravity,7.4,32.0,0.07,1.7,3.65,402.7,2.8,Surface,69.7,70530.8,Francis,0.941,0.959,0.902,3,3,3,1.76,165.8,3,3.1,3.8,2.5,3.1,18.69,0.52,52.0,0.876,7673.8,34.5,21.2,12.8,14.4,11.5,7.5,1728.7,605.05,97.25,31.1,32.43,17286.96,v1.0,42,synthetic
HP-265,Sutlej Hydro Project Unit-265,Small Hydro,storage,Uttar Pradesh,Sonbhadra,Bhagirathi,Ganga Basin,Mountainous,Greenfield,Tropical,306.3,24.13,3,8.0433,2015,40,234.7,221.2,11.975,1.701,15.325,411.23,772.3,25.5,Concrete Gravity,36.4,140.3,1.73,0.72,2.9,416.5,1.3,Surface,668.6,299223.7,Francis,0.921,0.966,0.89,3,3,3,10.41,101.8,3,3.6,2.4,4.1,4.4,124.08,0.594,59.4,0.911,7980.4,28.1,17.2,10.6,10.2,7.7,7.4,1240.05,434.02,62.08,14.33,20.7,12400.48,v1.0,42,synthetic
HP-266,Chamera Hydro Project Unit-266,Small Hydro,storage,West Bengal,Darjeeling,Alaknanda,Ganga Basin,Plain,Refurbishment,Alpine,2609.6,4.09,2,2.045,2003,35,213.7,204.9,2.19,0.257,2.773,38.98,324.6,16.8,Earthfill,35.1,116.3,2.98,1.63,3.11,143.2,2.8,Surface,113.5,71980.3,Francis,0.94,0.951,0.894,2,2,2,2.65,217.3,2,3.2,4.0,2.0,3.6,16.55,0.462,46.2,0.862,7551.1,28.7,17.1,10.6,9.2,7.4,8.1,1759.9,615.97,99.0,32.79,33.01,17599.1,v1.0,42,synthetic
HP-267,Teesta Hydro Project Unit-267,Small Hydro,storage,West Bengal,Kalimpong,Teesta,Ganga Basin,Hilly,Greenfield,Himalayan Sub-tropical,1502.0,17.72,2,8.86,2012,50,96.1,91.4,22.071,4.214,27.078,454.48,312.8,19.6,Rockfill,36.5,112.8,3.49,2.58,3.5,420.3,2.72,Surface,526.1,227771.7,Francis,0.925,0.973,0.9,2,2,2,11.47,286.6,2,2.7,1.8,4.6,1.6,61.87,0.399,39.9,0.944,8269.4,27.5,17.5,10.4,12.0,7.5,6.4,1285.4,449.89,65.19,13.53,21.73,12853.93,v1.0,42,synthetic
HP-268,Bassu Hydro Project Unit-268,Small Hydro,run-of-river,Uttarakhand,Tehri Garhwal,Mandakini,Ganga Basin,Hilly,Greenfield,Alpine,2604.0,23.57,2,11.785,2019,50,33.1,30.8,88.774,13.618,127.277,2329.42,474.3,0.4,Concrete Gravity,14.1,59.6,0.04,0.03,4.14,401.9,2.12,Surface,360.9,267721.0,Kaplan,0.93,0.952,0.885,2,2,2,15.25,124.6,2,1.7,1.9,1.4,1.8,119.12,0.58,58.0,0.912,7989.1,26.9,15.3,9.7,9.1,8.4,7.4,1135.85,397.55,56.92,18.74,18.97,11358.55,v1.0,42,synthetic
HP-269,Kargil Hydro Project Unit-269,Small Hydro,run-of-river,West Bengal,Kalimpong,Teesta,Ganga Basin,Plain,Refurbishment,Alpine,2430.1,23.6,3,7.8667,2005,50,216.6,208.7,12.677,2.529,18.414,227.6,1089.8,0.8,Trench Intake,6.9,31.6,0.08,0.79,2.04,262.9,2.35,Surface,406.1,273140.3,Francis,0.945,0.974,0.92,3,3,3,10.18,122.1,3,3.3,4.0,3.6,2.3,89.69,0.434,43.4,0.9,7884.0,29.6,17.7,13.0,10.9,8.6,6.1,1157.37,405.08,57.99,11.74,19.33,11573.74,v1.0,42,synthetic
HP-270,Tehri Hydro Project Unit-270,Small Hydro,storage,Bihar,Kaimur,Bhagirathi,Ganga Basin,Mountainous,Greenfield,Alpine,2995.3,20.8,3,6.9333,2002,40,92.9,88.7,25.358,2.793,36.092,669.3,118.9,26.5,Rockfill,16.1,63.0,4.5,1.84,3.55,199.7,1.29,Surface,473.3,265714.4,Francis,0.915,0.963,0.881,3,3,3,8.97,,3,2.8,3.1,4.0,1.4,95.08,0.516,51.6,0.866,7586.2,35.2,20.7,14.6,12.9,11.3,8.0,1277.47,447.12,64.33,19.9,21.44,12774.73,v1.0,42,synthetic
HP-271,Budhil Hydro Project Unit-271,Small Hydro,run-of-river,Telangana,Bhadradri Kothagudem,Indravati,Godavari Basin,Mountainous,Refurbishment,Alpine,3170.3,6.43,2,3.215,2000,35,53.4,51.7,14.002,1.707,20.647,264.66,823.5,0.3,Concrete Gravity,8.0,60.0,0.03,2.47,4.45,437.2,2.92,Surface,121.3,98571.6,Francis,0.932,0.977,0.911,2,2,2,4.16,242.5,2,3.4,4.2,2.4,3.6,32.81,0.58,58.0,0.913,7997.9,33.7,21.2,12.6,14.2,9.9,7.7,1533.0,536.55,82.95,24.9,27.65,15329.95,v1.0,42,synthetic
HP-272,Koyna Hydro Project Unit-272,Small Hydro,run-of-river,Telangana,Nalgonda,Indravati,Godavari Basin,Hilly,Refurbishment,Himalayan Sub-tropical,1379.2,12.63,3,4.21,2013,50,92.8,89.6,16.129,3.11,19.676,350.14,1072.7,0.9,Trench Intake,4.0,21.5,0.09,0.12,4.34,129.7,1.62,Surface,356.0,159887.7,Francis,0.93,0.979,0.91,3,3,3,5.45,10.6,3,3.4,3.4,2.7,4.2,46.28,0.42,42.0,0.874,7656.2,28.5,15.9,10.2,12.0,7.1,7.2,1265.94,443.08,65.35,19.06,21.78,12659.36,v1.0,42,synthetic
HP-273,Nimo Bazgo Hydro Project Unit-273,Small Hydro,storage,Telangana,Bhadradri Kothagudem,Pranahita,Godavari Basin,Mountainous,Greenfield,Tropical,225.3,17.7,3,5.9,2010,35,24.2,22.8,84.924,15.468,106.807,1612.15,499.5,49.7,Concrete Gravity,27.0,95.0,,0.29,3.53,138.2,2.03,Surface,491.8,213015.7,Kaplan,0.916,0.973,0.891,3,3,3,7.64,213.9,3,2.8,3.2,3.0,2.1,71.43,0.461,46.1,0.875,7665.0,29.4,19.0,11.2,11.7,9.7,7.1,1203.48,421.22,61.04,15.81,20.34,12034.79,v1.0,42,synthetic
HP-274,Koldam Hydro Project Unit-274,Small Hydro,run-of-river,Assam,Dima Hasao,Dibang,Brahmaputra Basin,Hilly,Greenfield,Alpine,2340.6,4.47,3,1.49,2010,50,90.2,86.4,5.765,1.113,8.074,164.17,888.8,0.7,Concrete Gravity,4.7,25.2,0.07,0.14,2.39,160.4,1.32,Surface,69.2,75587.4,Francis,0.944,0.958,0.904,3,3,3,1.93,53.0,3,2.9,2.1,3.0,3.5,17.86,0.458,45.8,0.872,7638.7,35.6,21.1,13.6,15.6,10.9,9.6,1690.98,591.83,94.36,28.9,31.45,16909.93,v1.0,42,synthetic
HP-275,Srisailam Hydro Project Unit-275,Small Hydro,storage,Arunachal Pradesh,Tawang,Dibang,Brahmaputra Basin,Hilly,Refurbishment,Tropical,219.2,22.78,2,11.39,2020,40,182.2,169.4,14.662,2.174,21.22,370.2,292.7,18.0,Rockfill,38.9,218.4,3.58,2.45,3.53,262.7,2.91,Surface,615.2,255764.8,Francis,0.928,0.972,0.902,2,2,2,14.74,,2,3.5,3.3,3.2,3.9,96.06,0.478,47.8,0.916,8024.2,29.7,18.9,13.2,13.0,9.2,6.6,1122.76,392.97,56.33,14.08,18.78,11227.6,v1.0,42,synthetic
HP-276,Idukki Hydro Project Unit-276,Small Hydro,run-of-river,Madhya Pradesh,Hoshangabad,Pranahita,Godavari Basin,Hilly,Greenfield,Alpine,3051.2,2.1,3,0.7,2007,40,15.5,15.0,16.477,2.53,24.219,552.85,68.8,1.8,Concrete Gravity,12.3,76.3,,1.22,3.5,101.5,2.98,Surface,38.2,51583.6,Kaplan,0.936,0.959,0.898,3,3,3,0.91,57.5,3,2.9,1.9,2.1,4.7,9.44,0.511,51.1,0.878,7691.3,25.0,15.4,11.1,7.6,6.6,6.9,2456.38,859.71,146.76,36.57,48.9,24563.62,v1.0,42,synthetic
HP-277,Tidong Hydro Project Unit-277,Small Hydro,run-of-river,Karnataka,Chikmagalur,Bhima,Krishna Basin,Hilly,Greenfield,Alpine,2744.4,16.63,2,8.315,2007,35,198.0,184.2,10.145,1.13,13.548,183.28,930.9,1.6,Trench Intake,8.6,46.5,0.16,2.46,3.96,229.6,1.37,Surface,293.5,219201.1,Francis,0.942,0.966,0.91,2,2,2,10.76,126.7,2,2.7,2.3,1.3,4.4,57.92,0.401,40.1,0.866,7586.2,25.9,16.4,10.5,9.6,8.9,6.8,1318.11,461.33,67.05,21.39,22.35,13181.06,v1.0,42,synthetic
HP-278,Chhatru Hydro Project Unit-278,Small Hydro,run-of-river,Uttar Pradesh,Sonbhadra,Kosi,Ganga Basin,Plain,Greenfield,Alpine,2687.0,19.12,3,6.3733,2017,40,106.0,99.4,21.278,3.092,25.557,478.61,1185.8,1.9,Concrete Gravity,6.4,43.2,0.19,0.03,2.79,274.7,1.44,Surface,314.3,238036.3,Francis,0.931,0.973,0.906,3,3,3,8.25,91.4,3,3.2,3.5,3.0,3.2,68.97,0.409,40.9,0.933,8173.1,31.7,18.2,12.8,11.5,8.0,6.7,1244.96,435.74,62.92,19.78,20.97,12449.6,v1.0,42,synthetic
HP-279,Sanjay Hydro Project Unit-279,Small Hydro,run-of-river,Odisha,Koraput,Pranahita,Godavari Basin,Mountainous,Greenfield,Tropical,181.1,9.06,3,3.02,2010,35,182.3,168.9,5.885,1.09,7.702,103.39,353.8,0.7,Barrage/Weir,4.4,17.9,0.07,3.2,2.58,196.1,2.71,Surface,210.7,130601.8,Francis,0.932,0.976,0.91,3,3,3,3.91,146.1,3,3.6,4.2,3.2,3.3,41.1,0.513,51.3,0.887,7770.1,33.0,18.3,14.6,12.0,10.4,7.5,1441.52,504.54,76.02,18.59,25.34,14415.21,v1.0,42,synthetic
