project_id,material,quantity,unit,work_category,quantity_per_mw,data_type,synthetic_flag
HP-191,Embedded Steel,139.2,MT,Civil,3.9,synthetic,True
HP-192,Concrete,457783.5,m3,Civil,6396.3,synthetic,True
HP-192,Cement,160224.2,MT,Civil,2238.71,synthetic,True
HP-192,Reinforcement Steel,5886.5,MT,Civil,82.25,synthetic,True
HP-192,Structural Steel,1929.8,MT,Civil,26.96,synthetic,True
HP-192,Penstock Steel,6100.3,MT,Hydromechanical,85.24,synthetic,True
HP-192,Aggregate,389116.0,m3,Civil,5436.86,synthetic,True
HP-192,Sand,206002.6,m3,Civil,2878.34,synthetic,True
HP-192,Excavation,2110022.2,m3,Civil,29481.94,synthetic,True
HP-192,Rock Excavation,1582516.7,m3,Civil,22111.45,synthetic,True
HP-192,Earth Excavation,527505.5,m3,Civil,7370.48,synthetic,True
HP-192,Grouting Cement,12817.9,MT,Civil,179.1,synthetic,True
HP-192,Shotcrete,54934.0,m3,Civil,767.56,synthetic,True
HP-192,Lining Concrete,114445.9,m3,Civil,1599.08,synthetic,True
HP-192,Gates Steel,294.3,MT,Hydromechanical,4.11,synthetic,True
HP-192,Embedded Steel,289.5,MT,Civil,4.04,synthetic,True
HP-193,Concrete,416700.4,m3,Civil,4728.25,synthetic,True
HP-193,Cement,145845.1,MT,Civil,1654.89,synthetic,True
HP-193,Reinforcement Steel,6524.8,MT,Civil,74.04,synthetic,True
HP-193,Structural Steel,1941.5,MT,Civil,22.03,synthetic,True
HP-193,Penstock Steel,4850.6,MT,Hydromechanical,55.04,synthetic,True
HP-193,Aggregate,354195.3,m3,Civil,4019.01,synthetic,True
HP-193,Sand,187515.2,m3,Civil,2127.71,synthetic,True
HP-193,Excavation,2410189.1,m3,Civil,27348.11,synthetic,True
HP-193,Rock Excavation,1807641.8,m3,Civil,20511.08,synthetic,True
HP-193,Earth Excavation,602547.3,m3,Civil,6837.03,synthetic,True
HP-193,Grouting Cement,11667.6,MT,Civil,132.39,synthetic,True
HP-193,Shotcrete,50004.0,m3,Civil,567.39,synthetic,True
HP-193,Lining Concrete,104175.1,m3,Civil,1182.06,synthetic,True
HP-193,Gates Steel,326.2,MT,Hydromechanical,3.7,synthetic,True
HP-193,Embedded Steel,291.2,MT,Civil,3.3,synthetic,True
HP-194,Concrete,236899.4,m3,Civil,3984.18,synthetic,True
HP-194,Cement,82914.8,MT,Civil,1394.46,synthetic,True
HP-194,Reinforcement Steel,5074.4,MT,Civil,85.34,synthetic,True
HP-194,Structural Steel,1620.5,MT,Civil,27.25,synthetic,True
HP-194,Penstock Steel,5405.2,MT,Hydromechanical,90.9,synthetic,True
HP-194,Aggregate,201364.5,m3,Civil,3386.55,synthetic,True
HP-194,Sand,106604.7,m3,Civil,1792.88,synthetic,True
HP-194,Excavation,1758736.5,m3,Civil,29578.48,synthetic,True
HP-194,Rock Excavation,1319052.4,m3,Civil,22183.86,synthetic,True
HP-194,Earth Excavation,439684.1,m3,Civil,7394.62,synthetic,True
HP-194,Grouting Cement,6633.2,MT,Civil,111.56,synthetic,True
HP-194,Shotcrete,28427.9,m3,Civil,478.1,synthetic,True
HP-194,Lining Concrete,59224.8,m3,Civil,996.04,synthetic,True
HP-194,Gates Steel,253.7,MT,Hydromechanical,4.27,synthetic,True
HP-194,Embedded Steel,243.1,MT,Civil,4.09,synthetic,True
HP-195,Concrete,361795.1,m3,Civil,5851.45,synthetic,True
HP-195,Cement,126628.3,MT,Civil,2048.01,synthetic,True
HP-195,Reinforcement Steel,4659.8,MT,Civil,75.36,synthetic,True
HP-195,Structural Steel,978.9,MT,Civil,15.83,synthetic,True
HP-195,Penstock Steel,6806.8,MT,Hydromechanical,110.09,synthetic,True
HP-195,Aggregate,307525.8,m3,Civil,4973.73,synthetic,True
HP-195,Sand,162807.8,m3,Civil,2633.15,synthetic,True
HP-195,Excavation,1627565.3,m3,Civil,26323.23,synthetic,True
HP-195,Rock Excavation,1220674.0,m3,Civil,19742.42,synthetic,True
HP-195,Earth Excavation,406891.3,m3,Civil,6580.81,synthetic,True
HP-195,Grouting Cement,10130.3,MT,Civil,163.84,synthetic,True
HP-195,Shotcrete,43415.4,m3,Civil,702.17,synthetic,True
HP-195,Lining Concrete,90448.8,m3,Civil,1462.86,synthetic,True
HP-195,Gates Steel,233.0,MT,Hydromechanical,3.77,synthetic,True
HP-195,Embedded Steel,146.8,MT,Civil,2.37,synthetic,True
HP-196,Concrete,324980.0,m3,Civil,7540.14,synthetic,True
HP-196,Cement,113743.0,MT,Civil,2639.05,synthetic,True
HP-196,Reinforcement Steel,3211.2,MT,Civil,74.51,synthetic,True
HP-196,Structural Steel,842.7,MT,Civil,19.55,synthetic,True
HP-196,Penstock Steel,5537.6,MT,Hydromechanical,128.48,synthetic,True
HP-196,Aggregate,276233.0,m3,Civil,6409.12,synthetic,True
HP-196,Sand,146241.0,m3,Civil,3393.06,synthetic,True
HP-196,Excavation,1027558.7,m3,Civil,23841.27,synthetic,True
HP-196,Rock Excavation,462401.4,m3,Civil,10728.57,synthetic,True
HP-196,Earth Excavation,565157.3,m3,Civil,13112.7,synthetic,True
HP-196,Grouting Cement,9099.4,MT,Civil,211.12,synthetic,True
HP-196,Shotcrete,38997.6,m3,Civil,904.82,synthetic,True
HP-196,Lining Concrete,81245.0,m3,Civil,1885.03,synthetic,True
HP-196,Gates Steel,160.6,MT,Hydromechanical,3.73,synthetic,True
HP-196,Embedded Steel,126.4,MT,Civil,2.93,synthetic,True
HP-197,Concrete,172689.5,m3,Civil,2264.19,synthetic,True
HP-197,Cement,60441.3,MT,Civil,792.46,synthetic,True
HP-197,Reinforcement Steel,5737.2,MT,Civil,75.22,synthetic,True
HP-197,Structural Steel,1302.9,MT,Civil,17.08,synthetic,True
HP-197,Penstock Steel,8813.0,MT,Hydromechanical,115.55,synthetic,True
HP-197,Aggregate,146786.1,m3,Civil,1924.56,synthetic,True
HP-197,Sand,77710.3,m3,Civil,1018.88,synthetic,True
HP-197,Excavation,2077066.5,m3,Civil,27233.07,synthetic,True
HP-197,Rock Excavation,934679.9,m3,Civil,12254.88,synthetic,True
HP-197,Earth Excavation,1142386.6,m3,Civil,14978.19,synthetic,True
HP-197,Grouting Cement,4835.3,MT,Civil,63.4,synthetic,True
HP-197,Shotcrete,20722.7,m3,Civil,271.7,synthetic,True
HP-197,Lining Concrete,43172.4,m3,Civil,566.05,synthetic,True
HP-197,Gates Steel,286.9,MT,Hydromechanical,3.76,synthetic,True
HP-197,Embedded Steel,195.4,MT,Civil,2.56,synthetic,True
HP-198,Concrete,196791.1,m3,Civil,4542.73,synthetic,True
HP-198,Cement,68876.9,MT,Civil,1589.96,synthetic,True
HP-198,Reinforcement Steel,3401.2,MT,Civil,78.51,synthetic,True
HP-198,Structural Steel,689.9,MT,Civil,15.93,synthetic,True
HP-198,Penstock Steel,4454.3,MT,Hydromechanical,102.82,synthetic,True
HP-198,Aggregate,167272.4,m3,Civil,3861.32,synthetic,True
HP-198,Sand,88556.0,m3,Civil,2044.23,synthetic,True
HP-198,Excavation,1090041.4,m3,Civil,25162.54,synthetic,True
HP-198,Rock Excavation,817531.0,m3,Civil,18871.91,synthetic,True
HP-198,Earth Excavation,272510.4,m3,Civil,6290.64,synthetic,True
HP-198,Grouting Cement,5510.2,MT,Civil,127.2,synthetic,True
HP-198,Shotcrete,23614.9,m3,Civil,545.13,synthetic,True
HP-198,Lining Concrete,49197.8,m3,Civil,1135.68,synthetic,True
HP-198,Gates Steel,170.1,MT,Hydromechanical,3.93,synthetic,True
HP-198,Embedded Steel,103.5,MT,Civil,2.39,synthetic,True
HP-199,Concrete,423933.6,m3,Civil,5064.92,synthetic,True
HP-199,Cement,148376.8,MT,Civil,1772.72,synthetic,True
HP-199,Reinforcement Steel,6986.9,MT,Civil,83.48,synthetic,True
HP-199,Structural Steel,1410.3,MT,Civil,16.85,synthetic,True
HP-199,Penstock Steel,4325.1,MT,Hydromechanical,51.67,synthetic,True
HP-199,Aggregate,360343.6,m3,Civil,4305.18,synthetic,True
HP-199,Sand,190770.1,m3,Civil,2279.21,synthetic,True
HP-199,Excavation,2563409.4,m3,Civil,30626.16,synthetic,True
HP-199,Rock Excavation,1153534.2,m3,Civil,13781.77,synthetic,True
HP-199,Earth Excavation,1409875.2,m3,Civil,16844.39,synthetic,True
HP-199,Grouting Cement,11870.1,MT,Civil,141.82,synthetic,True
HP-199,Shotcrete,50872.0,m3,Civil,607.79,synthetic,True
HP-199,Lining Concrete,105983.4,m3,Civil,1266.23,synthetic,True
HP-199,Gates Steel,349.3,MT,Hydromechanical,4.17,synthetic,True
HP-199,Embedded Steel,211.5,MT,Civil,2.53,synthetic,True
HP-200,Concrete,130540.9,m3,Civil,2935.48,synthetic,True
HP-200,Cement,45689.3,MT,Civil,1027.42,synthetic,True
HP-200,Reinforcement Steel,3458.4,MT,Civil,77.77,synthetic,True
HP-200,Structural Steel,884.3,MT,Civil,19.89,synthetic,True
HP-200,Penstock Steel,7366.1,MT,Hydromechanical,165.64,synthetic,True
HP-200,Aggregate,110959.8,m3,Civil,2495.16,synthetic,True
HP-200,Sand,58743.4,m3,Civil,1320.97,synthetic,True
HP-200,Excavation,1116973.1,m3,Civil,25117.45,synthetic,True
HP-200,Rock Excavation,502637.9,m3,Civil,11302.85,synthetic,True
HP-200,Earth Excavation,614335.2,m3,Civil,13814.6,synthetic,True
HP-200,Grouting Cement,3655.1,MT,Civil,82.19,synthetic,True
HP-200,Shotcrete,15664.9,m3,Civil,352.26,synthetic,True
HP-200,Lining Concrete,32635.2,m3,Civil,733.87,synthetic,True
HP-200,Gates Steel,172.9,MT,Hydromechanical,3.89,synthetic,True
HP-200,Embedded Steel,132.6,MT,Civil,2.98,synthetic,True
HP-201,Concrete,9840.6,m3,Civil,1438.68,synthetic,True
HP-201,Cement,3444.2,MT,Civil,503.54,synthetic,True
HP-201,Reinforcement Steel,529.9,MT,Civil,77.47,synthetic,True
HP-201,Structural Steel,125.3,MT,Civil,18.32,synthetic,True
HP-201,Penstock Steel,176.6,MT,Hydromechanical,25.82,synthetic,True
HP-201,Aggregate,8364.5,m3,Civil,1222.88,synthetic,True
HP-201,Sand,4428.3,m3,Civil,647.41,synthetic,True
HP-201,Excavation,98406.3,m3,Civil,14386.89,synthetic,True
HP-201,Rock Excavation,44282.8,m3,Civil,6474.09,synthetic,True
HP-201,Earth Excavation,54123.5,m3,Civil,7912.79,synthetic,True
HP-201,Grouting Cement,275.5,MT,Civil,40.28,synthetic,True
HP-201,Shotcrete,1180.9,m3,Civil,172.65,synthetic,True
HP-201,Lining Concrete,2460.2,m3,Civil,359.68,synthetic,True
HP-201,Gates Steel,26.5,MT,Hydromechanical,3.87,synthetic,True
HP-201,Embedded Steel,18.8,MT,Civil,2.75,synthetic,True
HP-202,Concrete,19204.3,m3,Civil,1247.84,synthetic,True
HP-202,Cement,6721.5,MT,Civil,436.74,synthetic,True
HP-202,Reinforcement Steel,980.7,MT,Civil,63.72,synthetic,True
HP-202,Structural Steel,258.3,MT,Civil,16.78,synthetic,True
HP-202,Penstock Steel,326.9,MT,Hydromechanical,21.24,synthetic,True
HP-202,Aggregate,16323.7,m3,Civil,1060.67,synthetic,True
HP-202,Sand,8641.9,m3,Civil,561.53,synthetic,True
HP-202,Excavation,192042.9,m3,Civil,12478.42,synthetic,True
HP-202,Rock Excavation,86419.3,m3,Civil,5615.29,synthetic,True
HP-202,Earth Excavation,105623.6,m3,Civil,6863.13,synthetic,True
HP-202,Grouting Cement,537.7,MT,Civil,34.94,synthetic,True
HP-202,Shotcrete,2304.5,m3,Civil,149.74,synthetic,True
HP-202,Lining Concrete,4801.1,m3,Civil,311.96,synthetic,True
HP-202,Gates Steel,49.0,MT,Hydromechanical,3.18,synthetic,True
HP-202,Embedded Steel,38.7,MT,Civil,2.51,synthetic,True
HP-203,Concrete,22755.1,m3,Civil,1225.37,synthetic,True
HP-203,Cement,7964.3,MT,Civil,428.88,synthetic,True
HP-203,Reinforcement Steel,1151.6,MT,Civil,62.01,synthetic,True
HP-203,Structural Steel,278.4,MT,Civil,14.99,synthetic,True
HP-203,Penstock Steel,383.9,MT,Hydromechanical,20.67,synthetic,True
HP-203,Aggregate,19341.8,m3,Civil,1041.56,synthetic,True
HP-203,Sand,10239.8,m3,Civil,551.42,synthetic,True
HP-203,Excavation,227551.3,m3,Civil,12253.7,synthetic,True
HP-203,Rock Excavation,102398.1,m3,Civil,5514.17,synthetic,True
HP-203,Earth Excavation,125153.2,m3,Civil,6739.54,synthetic,True
HP-203,Grouting Cement,637.1,MT,Civil,34.31,synthetic,True
HP-203,Shotcrete,2730.6,m3,Civil,147.04,synthetic,True
HP-203,Lining Concrete,5688.8,m3,Civil,306.34,synthetic,True
HP-203,Gates Steel,57.6,MT,Hydromechanical,3.1,synthetic,True
HP-203,Embedded Steel,41.8,MT,Civil,2.25,synthetic,True
HP-204,Concrete,26483.4,m3,Civil,1168.21,synthetic,True
HP-204,Cement,9269.2,MT,Civil,408.88,synthetic,True
HP-204,Reinforcement Steel,1329.1,MT,Civil,58.63,synthetic,True
HP-204,Structural Steel,391.5,MT,Civil,17.27,synthetic,True
HP-204,Penstock Steel,443.0,MT,Hydromechanical,19.54,synthetic,True
HP-204,Aggregate,22510.9,m3,Civil,992.98,synthetic,True
HP-204,Sand,11917.5,m3,Civil,525.69,synthetic,True
HP-204,Excavation,264834.3,m3,Civil,11682.15,synthetic,True
HP-204,Rock Excavation,119175.4,m3,Civil,5256.97,synthetic,True
HP-204,Earth Excavation,145658.9,m3,Civil,6425.18,synthetic,True
HP-204,Grouting Cement,741.5,MT,Civil,32.71,synthetic,True
HP-204,Shotcrete,3178.0,m3,Civil,140.19,synthetic,True
HP-204,Lining Concrete,6620.9,m3,Civil,292.06,synthetic,True
HP-204,Gates Steel,66.5,MT,Hydromechanical,2.93,synthetic,True
HP-204,Embedded Steel,58.7,MT,Civil,2.59,synthetic,True
HP-205,Concrete,9854.1,m3,Civil,1520.69,synthetic,True
HP-205,Cement,3448.9,MT,Civil,532.24,synthetic,True
HP-205,Reinforcement Steel,532.9,MT,Civil,82.24,synthetic,True
HP-205,Structural Steel,156.9,MT,Civil,24.21,synthetic,True
HP-205,Penstock Steel,177.6,MT,Hydromechanical,27.41,synthetic,True
HP-205,Aggregate,8376.0,m3,Civil,1292.59,synthetic,True
HP-205,Sand,4434.3,m3,Civil,684.31,synthetic,True
HP-205,Excavation,98541.2,m3,Civil,15206.98,synthetic,True
HP-205,Rock Excavation,44343.5,m3,Civil,6843.13,synthetic,True
HP-205,Earth Excavation,54197.7,m3,Civil,8363.84,synthetic,True
HP-205,Grouting Cement,275.9,MT,Civil,42.58,synthetic,True
HP-205,Shotcrete,1182.5,m3,Civil,182.48,synthetic,True
HP-205,Lining Concrete,2463.5,m3,Civil,380.17,synthetic,True
HP-205,Gates Steel,26.6,MT,Hydromechanical,4.1,synthetic,True
HP-205,Embedded Steel,23.5,MT,Civil,3.63,synthetic,True
HP-206,Concrete,23701.5,m3,Civil,1336.05,synthetic,True
HP-206,Cement,8295.5,MT,Civil,467.62,synthetic,True
HP-206,Reinforcement Steel,1202.0,MT,Civil,67.76,synthetic,True
HP-206,Structural Steel,244.2,MT,Civil,13.77,synthetic,True
HP-206,Penstock Steel,400.7,MT,Hydromechanical,22.59,synthetic,True
HP-206,Aggregate,20146.3,m3,Civil,1135.64,synthetic,True
HP-206,Sand,10665.7,m3,Civil,601.22,synthetic,True
HP-206,Excavation,237015.1,m3,Civil,13360.49,synthetic,True
HP-206,Rock Excavation,177761.3,m3,Civil,10020.37,synthetic,True
HP-206,Earth Excavation,59253.8,m3,Civil,3340.12,synthetic,True
HP-206,Grouting Cement,663.6,MT,Civil,37.41,synthetic,True
HP-206,Shotcrete,2844.2,m3,Civil,160.33,synthetic,True
HP-206,Lining Concrete,5925.4,m3,Civil,334.01,synthetic,True
HP-206,Gates Steel,60.1,MT,Hydromechanical,3.39,synthetic,True
HP-206,Embedded Steel,36.6,MT,Civil,2.06,synthetic,True
HP-207,Concrete,27540.7,m3,Civil,1289.36,synthetic,True
HP-207,Cement,9639.2,MT,Civil,451.27,synthetic,True
HP-207,Reinforcement Steel,1385.4,MT,Civil,64.86,synthetic,True
HP-207,Structural Steel,440.2,MT,Civil,20.61,synthetic,True
HP-207,Penstock Steel,461.8,MT,Hydromechanical,21.62,synthetic,True
HP-207,Aggregate,23409.6,m3,Civil,1095.96,synthetic,True
HP-207,Sand,12393.3,m3,Civil,580.21,synthetic,True
HP-207,Excavation,275406.8,m3,Civil,12893.58,synthetic,True
HP-207,Rock Excavation,123933.1,m3,Civil,5802.11,synthetic,True
HP-207,Earth Excavation,151473.7,m3,Civil,7091.47,synthetic,True
HP-207,Grouting Cement,771.1,MT,Civil,36.1,synthetic,True
HP-207,Shotcrete,3304.9,m3,Civil,154.72,synthetic,True
HP-207,Lining Concrete,6885.2,m3,Civil,322.34,synthetic,True
HP-207,Gates Steel,69.3,MT,Hydromechanical,3.24,synthetic,True
HP-207,Embedded Steel,66.0,MT,Civil,3.09,synthetic,True
HP-208,Concrete,10743.2,m3,Civil,1506.76,synthetic,True
HP-208,Cement,3760.1,MT,Civil,527.36,synthetic,True
HP-208,Reinforcement Steel,576.6,MT,Civil,80.87,synthetic,True
HP-208,Structural Steel,190.7,MT,Civil,26.75,synthetic,True
HP-208,Penstock Steel,192.2,MT,Hydromechanical,26.96,synthetic,True
HP-208,Aggregate,9131.7,m3,Civil,1280.74,synthetic,True
HP-208,Sand,4834.4,m3,Civil,678.04,synthetic,True
HP-208,Excavation,107431.6,m3,Civil,15067.55,synthetic,True
HP-208,Rock Excavation,80573.7,m3,Civil,11300.66,synthetic,True
HP-208,Earth Excavation,26857.9,m3,Civil,3766.89,synthetic,True
HP-208,Grouting Cement,300.8,MT,Civil,42.19,synthetic,True
HP-208,Shotcrete,1289.2,m3,Civil,180.81,synthetic,True
HP-208,Lining Concrete,2685.8,m3,Civil,376.69,synthetic,True
HP-208,Gates Steel,28.8,MT,Hydromechanical,4.04,synthetic,True
HP-208,Embedded Steel,28.6,MT,Civil,4.01,synthetic,True
HP-209,Concrete,10700.0,m3,Civil,1641.1,synthetic,True
HP-209,Cement,3745.0,MT,Civil,574.39,synthetic,True
HP-209,Reinforcement Steel,578.4,MT,Civil,88.71,synthetic,True
HP-209,Structural Steel,196.2,MT,Civil,30.09,synthetic,True
HP-209,Penstock Steel,192.8,MT,Hydromechanical,29.57,synthetic,True
HP-209,Aggregate,9095.0,m3,Civil,1394.94,synthetic,True
HP-209,Sand,4815.0,m3,Civil,738.5,synthetic,True
HP-209,Excavation,107000.4,m3,Civil,16411.1,synthetic,True
HP-209,Rock Excavation,48150.2,m3,Civil,7385.0,synthetic,True
HP-209,Earth Excavation,58850.2,m3,Civil,9026.1,synthetic,True
HP-209,Grouting Cement,299.6,MT,Civil,45.95,synthetic,True
HP-209,Shotcrete,1284.0,m3,Civil,196.93,synthetic,True
HP-209,Lining Concrete,2675.0,m3,Civil,410.28,synthetic,True
HP-209,Gates Steel,28.9,MT,Hydromechanical,4.43,synthetic,True
HP-209,Embedded Steel,29.4,MT,Civil,4.51,synthetic,True
HP-210,Concrete,11299.9,m3,Civil,1363.08,synthetic,True
HP-210,Cement,3955.0,MT,Civil,477.08,synthetic,True
HP-210,Reinforcement Steel,599.7,MT,Civil,72.34,synthetic,True
HP-210,Structural Steel,203.6,MT,Civil,24.56,synthetic,True
HP-210,Penstock Steel,199.9,MT,Hydromechanical,24.11,synthetic,True
HP-210,Aggregate,9604.9,m3,Civil,1158.61,synthetic,True
HP-210,Sand,5085.0,m3,Civil,613.39,synthetic,True
HP-210,Excavation,112999.3,m3,Civil,13630.8,synthetic,True
HP-210,Rock Excavation,50849.7,m3,Civil,6133.86,synthetic,True
HP-210,Earth Excavation,62149.6,m3,Civil,7496.94,synthetic,True
HP-210,Grouting Cement,316.4,MT,Civil,38.17,synthetic,True
HP-210,Shotcrete,1356.0,m3,Civil,163.57,synthetic,True
HP-210,Lining Concrete,2825.0,m3,Civil,340.77,synthetic,True
HP-210,Gates Steel,30.0,MT,Hydromechanical,3.62,synthetic,True
HP-210,Embedded Steel,30.5,MT,Civil,3.68,synthetic,True
HP-211,Concrete,26325.5,m3,Civil,1236.52,synthetic,True
HP-211,Cement,9213.9,MT,Civil,432.78,synthetic,True
HP-211,Reinforcement Steel,1324.5,MT,Civil,62.21,synthetic,True
HP-211,Structural Steel,330.2,MT,Civil,15.51,synthetic,True
HP-211,Penstock Steel,441.5,MT,Hydromechanical,20.74,synthetic,True
HP-211,Aggregate,22376.7,m3,Civil,1051.04,synthetic,True
HP-211,Sand,11846.5,m3,Civil,556.43,synthetic,True
HP-211,Excavation,263254.9,m3,Civil,12365.19,synthetic,True
HP-211,Rock Excavation,118464.7,m3,Civil,5564.34,synthetic,True
HP-211,Earth Excavation,144790.2,m3,Civil,6800.85,synthetic,True
HP-211,Grouting Cement,737.1,MT,Civil,34.62,synthetic,True
HP-211,Shotcrete,3159.1,m3,Civil,148.38,synthetic,True
HP-211,Lining Concrete,6581.4,m3,Civil,309.13,synthetic,True
HP-211,Gates Steel,66.2,MT,Hydromechanical,3.11,synthetic,True
HP-211,Embedded Steel,49.5,MT,Civil,2.33,synthetic,True
HP-212,Concrete,21823.7,m3,Civil,1138.43,synthetic,True
HP-212,Cement,7638.3,MT,Civil,398.45,synthetic,True
HP-212,Reinforcement Steel,1102.9,MT,Civil,57.53,synthetic,True
HP-212,Structural Steel,330.5,MT,Civil,17.24,synthetic,True
HP-212,Penstock Steel,367.6,MT,Hydromechanical,19.18,synthetic,True
HP-212,Aggregate,18550.1,m3,Civil,967.66,synthetic,True
HP-212,Sand,9820.7,m3,Civil,512.3,synthetic,True
HP-212,Excavation,218236.5,m3,Civil,11384.27,synthetic,True
HP-212,Rock Excavation,98206.4,m3,Civil,5122.92,synthetic,True
HP-212,Earth Excavation,120030.1,m3,Civil,6261.35,synthetic,True
HP-212,Grouting Cement,611.1,MT,Civil,31.88,synthetic,True
HP-212,Shotcrete,2618.8,m3,Civil,136.61,synthetic,True
HP-212,Lining Concrete,5455.9,m3,Civil,284.61,synthetic,True
HP-212,Gates Steel,55.1,MT,Hydromechanical,2.87,synthetic,True
HP-212,Embedded Steel,49.6,MT,Civil,2.59,synthetic,True
HP-213,Concrete,27200.1,m3,Civil,1286.06,synthetic,True
HP-213,Cement,9520.0,MT,Civil,450.12,synthetic,True
HP-213,Reinforcement Steel,1368.8,MT,Civil,64.72,synthetic,True
HP-213,Structural Steel,329.8,MT,Civil,15.59,synthetic,True
HP-213,Penstock Steel,456.3,MT,Hydromechanical,21.57,synthetic,True
HP-213,Aggregate,23120.1,m3,Civil,1093.15,synthetic,True
HP-213,Sand,12240.0,m3,Civil,578.72,synthetic,True
HP-213,Excavation,272000.5,m3,Civil,12860.54,synthetic,True
HP-213,Rock Excavation,122400.2,m3,Civil,5787.24,synthetic,True
HP-213,Earth Excavation,149600.3,m3,Civil,7073.3,synthetic,True
HP-213,Grouting Cement,761.6,MT,Civil,36.01,synthetic,True
HP-213,Shotcrete,3264.0,m3,Civil,154.33,synthetic,True
HP-213,Lining Concrete,6800.0,m3,Civil,321.51,synthetic,True
HP-213,Gates Steel,68.4,MT,Hydromechanical,3.23,synthetic,True
HP-213,Embedded Steel,49.5,MT,Civil,2.34,synthetic,True
HP-214,Concrete,13389.8,m3,Civil,1360.75,synthetic,True
HP-214,Cement,4686.4,MT,Civil,476.26,synthetic,True
HP-214,Reinforcement Steel,702.1,MT,Civil,71.35,synthetic,True
HP-214,Structural Steel,205.4,MT,Civil,20.87,synthetic,True
HP-214,Penstock Steel,234.0,MT,Hydromechanical,23.78,synthetic,True
HP-214,Aggregate,11381.3,m3,Civil,1156.64,synthetic,True
HP-214,Sand,6025.4,m3,Civil,612.34,synthetic,True
HP-214,Excavation,133897.9,m3,Civil,13607.51,synthetic,True
HP-214,Rock Excavation,60254.1,m3,Civil,6123.38,synthetic,True
HP-214,Earth Excavation,73643.8,m3,Civil,7484.13,synthetic,True
HP-214,Grouting Cement,374.9,MT,Civil,38.1,synthetic,True
HP-214,Shotcrete,1606.8,m3,Civil,163.29,synthetic,True
HP-214,Lining Concrete,3347.4,m3,Civil,340.18,synthetic,True
HP-214,Gates Steel,35.1,MT,Hydromechanical,3.57,synthetic,True
HP-214,Embedded Steel,30.8,MT,Civil,3.13,synthetic,True
HP-215,Concrete,16613.8,m3,Civil,1210.04,synthetic,True
HP-215,Cement,5814.8,MT,Civil,423.51,synthetic,True
HP-215,Reinforcement Steel,853.6,MT,Civil,62.17,synthetic,True
HP-215,Structural Steel,241.1,MT,Civil,17.56,synthetic,True
HP-215,Penstock Steel,284.5,MT,Hydromechanical,20.72,synthetic,True
HP-215,Aggregate,14121.7,m3,Civil,1028.53,synthetic,True
HP-215,Sand,7476.2,m3,Civil,544.52,synthetic,True
HP-215,Excavation,166137.5,m3,Civil,12100.33,synthetic,True
HP-215,Rock Excavation,74761.9,m3,Civil,5445.15,synthetic,True
HP-215,Earth Excavation,91375.6,m3,Civil,6655.18,synthetic,True
HP-215,Grouting Cement,465.2,MT,Civil,33.88,synthetic,True
HP-215,Shotcrete,1993.7,m3,Civil,145.21,synthetic,True
HP-215,Lining Concrete,4153.4,m3,Civil,302.51,synthetic,True
HP-215,Gates Steel,42.7,MT,Hydromechanical,3.11,synthetic,True
